ID,Name,Sex,Height,Weight,Regions
57934,Robert Katrun,男,177.0,68.0,{'塞尔维亚'}
57942,Aleksandr Vladimirovich Kasyanov,男,184.0,102.0,{'俄罗斯'}
57944,Tamara Kaszala,女,169.0,53.0,{'匈牙利'}
57948,Mikio Katagiri,男,168.0,67.0,{'日本'}
57949,Miyuki Katagiri (-Furukawa),女,155.0,52.0,{'日本'}
57951,Kari Sakari Kataja,男,181.0,80.0,{'芬兰'}
57962,Tatsuki Katayama,男,186.0,87.0,{'日本'}
57963,Toshiichi Katayama,男,NAN,NAN,{'日本'}
57970,Klaus Kathan,男,182.0,85.0,{'德国'}
57979,Akiko Kato (-Sekiwa),女,160.0,49.0,{'日本'}
57982,Fujiko Kato,女,152.0,49.0,{'日本'}
57984,Joji Kato,男,165.0,65.0,{'日本'}
57990,Masako Kato,女,159.0,48.0,{'日本'}
57995,Miyoshi Kato,女,157.0,48.0,{'日本'}
58001,Taihei Kato,男,169.0,59.0,{'日本'}
58008,Yumiko Kato,女,161.0,54.0,{'日本'}
58024,Nikita Gennadyevich Katsalapov,男,180.0,NAN,{'俄罗斯'}
58032,Yuji Katsuro,男,164.0,63.0,{'日本'}
58036,Teemu Antero Kattilakoski,男,181.0,73.0,{'芬兰'}
58054,Aleksandra Kauc,女,160.0,60.0,{'波兰'}
58059,"Cynthia Diane ""Cindy"" Kauffman (-Marshall)",女,160.0,49.0,{'美国'}
58062,"Ronald Lee ""Ronnie"" Kauffman",男,193.0,80.0,{'美国'}
58068,Christian Kaufmann,男,171.0,64.0,{'瑞士'}
58069,Fritz Kaufmann,男,175.0,NAN,{'瑞士'}
58078,Marianne Kaufmann-Abderhalden,女,177.0,77.0,{'瑞士'}
58080,Tomas Kauknas,男,177.0,66.0,{'立陶宛'}
58084,Juha Pekka Kaunismki,男,187.0,88.0,{'挪威'}
58085,Lsma Kauniste (Avotia-),女,167.0,60.0,{'俄罗斯'}
58088,Ossi Ensio Kauppi,男,NAN,NAN,{'芬兰'}
58090,Jarkko Kauppinen,男,179.0,74.0,{'芬兰'}
58110,Kathleen Kauth,女,173.0,68.0,{'美国'}
58111,Mariana Kautz (-Patschinski),女,155.0,NAN,{'德国'}
58114,Yuko Kavaguti,女,157.0,38.0,{'俄罗斯'}
58116,Joko Kavalar,男,NAN,NAN,{'斯洛文尼亚'}
58127,Marko Kavi,男,177.0,70.0,{'塞尔维亚'}
58128,Ignac Kavec,男,NAN,NAN,{'塞尔维亚'}
58141,Franciszek Jzef Remigiusz Kawa,男,170.0,68.0,{'波兰'}
58142,Emi Kawabata,女,165.0,58.0,{'日本'}
58146,Takafumi Kawabata,男,168.0,62.0,{'日本'}
58148,Isao Kawabuchi,男,NAN,NAN,{'日本'}
58158,Yutaka Kawaguchi,男,174.0,79.0,{'日本'}
58159,Masayuki Kawahara,男,172.0,72.0,{'日本'}
58160,Makoto Kawahira,男,178.0,87.0,{'日本'}
58161,Aya Kawai,女,165.0,51.0,{'日本'}
58166,Toshinobu Kawai,男,173.0,64.0,{'日本'}
58182,Katsutoshi Kawamura,男,173.0,72.0,{'日本'}
58186,Yasuo Kawamura,男,NAN,NAN,{'日本'}
58194,Yoshihiro Kawano,男,178.0,77.0,{'日本'}
58202,Tsutomu Kawasaki,男,171.0,75.0,{'日本'}
58205,Miyako Kawase,女,170.0,68.0,{'日本'}
58208,Kozo Kawashima,男,169.0,61.0,{'日本'}
58224,Jan Kawulok,男,176.0,74.0,{'波兰'}
58225,Stanisaw Hubert Kawulok,男,171.0,68.0,{'波兰'}
58245,Tauno Olavi Kyhk,男,178.0,73.0,"{'加拿大', '芬兰'}"
58246,Svetlana Mikhaylovna Kaykan,女,170.0,59.0,{'俄罗斯'}
58256,Kimio Kazahari,男,NAN,NAN,{'日本'}
58265,Oksana Borisovna Kazakova,女,158.0,48.0,{'俄罗斯'}
58267,Atsushi Kazama,男,174.0,63.0,{'日本'}
58285,Matej Kazr,男,187.0,75.0,{'斯洛伐克'}
58286,Dmitry Kazarlyga,男,179.0,71.0,{'哈萨克斯坦'}
58294,Rbert Kaimr,男,173.0,62.0,{'斯洛伐克'}
58301,Sergey Kaznacheyev,男,NAN,NAN,{'哈萨克斯坦'}
58307,Micha Kawa,男,186.0,88.0,{'波兰'}
58326,Hannah Angela Kearney,女,168.0,69.0,{'美国'}
58347,Lenka Kebrlov,女,NAN,NAN,{'捷克共和国'}
58352,Josef Keck,男,182.0,78.0,{'德国'}
58362,"Nicole ""Nikki"" Keddie",女,168.0,64.0,{'加拿大'}
58369,Maksim Nikolayevich Kedrin,男,175.0,82.0,{'俄罗斯'}
58373,Charles Keeble,男,NAN,NAN,{'澳大利亚'}
58400,Alexandros Kefalas,男,179.0,80.0,{'希腊'}
58412,"Anton ""Toni"" Kehle",男,176.0,80.0,{'德国'}
58430,Matti Keinonen,男,176.0,75.0,{'芬兰'}
58450,Duncan Keith,男,185.0,88.0,{'加拿大'}
58451,Sandra Keith,女,170.0,55.0,{'加拿大'}
58453,Kalle Keituri,男,170.0,58.0,{'芬兰'}
58464,Andrea Kkesy (-Bernolk),女,NAN,NAN,{'匈牙利'}
58466,"Lazarakis ""Lazaros"" Kekhagias",男,NAN,NAN,{'希腊'}
58481,Zoltan Kelemen,男,171.0,65.0,{'罗马尼亚'}
58494,"Rebecca D. ""Becky"" Kellar (-Duke)",女,170.0,71.0,{'加拿大'}
58506,Erhard Keller,男,183.0,78.0,{'德国'}
58509,Franz Keller,男,169.0,66.0,{'德国'}
58510,Hans Keller,男,170.0,72.0,{'瑞士'}
58511,Hans Keller,男,NAN,NAN,{'德国'}
58523,Markus Keller,男,170.0,64.0,{'瑞士'}
58526,Olivier Keller,男,187.0,94.0,{'瑞士'}
58527,Renata Keller (-Smalley),女,166.0,58.0,{'瑞士'}
58528,Rudolf Keller,男,NAN,NAN,{'瑞士'}
58530,Walter Keller,男,NAN,NAN,{'瑞士'}
58542,"Susan Marie ""Susie"" Kelley",女,158.0,45.0,{'美国'}
58554,"Charles Wetmore ""Charlie"" Kellogg, II",男,175.0,72.0,{'美国'}
58559,Aidan Kelly,男,185.0,79.0,{'美国'}
58572,Fred Kelly,男,165.0,60.0,{'加拿大'}
58586,Michelle Kelly,女,164.0,64.0,{'加拿大'}
58588,"Leonard Patrick ""Pat"" Kelly",男,180.0,79.0,{'加拿大'}
58621,Heather Kemkaran (-Antymniuk),女,152.0,NAN,{'加拿大'}
58622,"Geert Gerrit ""Gerard"" Kemkers",男,180.0,71.0,{'荷兰'}
58639,Stacey Louise Kemp,女,155.0,43.0,{'英国'}
58650,Veit Kempe,男,187.0,74.0,{'德国'}
58658,Andreas Kempf,男,179.0,81.0,{'德国'}
58659,Hippolyt Marcel Kempf,男,180.0,68.0,{'瑞士'}
58662,Antti-Jussi Kemppainen,男,175.0,72.0,{'芬兰'}
58664,Nina M. Kemppel,女,178.0,64.0,{'美国'}
58667,Franz Kemser,男,NAN,NAN,{'德国'}
58671,Miroslav Kenanov,男,182.0,69.0,{'保加利亚'}
58677,"Robert Cloudman ""Bob"" Kendall",男,178.0,75.0,{'美国'}
58678,Brett Kendall,男,NAN,NAN,{'新西兰'}
58681,Scott Kendall,男,NAN,NAN,{'新西兰'}
58691,Dias Yerikulovich Keneshev,男,172.0,65.0,{'哈萨克斯坦'}
58698,Ronalds ni,男,181.0,93.0,{'拉脱维亚'}
58715,Courtney Kennedy,女,175.0,86.0,{'美国'}
58716,Duncan Morrow Kennedy,男,180.0,77.0,{'美国'}
58721,Karol Estelle Kennedy (-Kucher),女,NAN,NAN,{'美国'}
58722,"Kenneth George ""Ken"" Kennedy",男,NAN,NAN,{'澳大利亚'}
58723,Marc Kennedy,男,188.0,84.0,{'加拿大'}
58728,"Michael Edward ""Peter"" Kennedy, III",男,NAN,NAN,{'美国'}
58734,"Samantha ""Sami"" Kennedy-Sim",女,169.0,70.0,{'澳大利亚'}
58739,Hans Kenneth Kennholt,男,191.0,90.0,{'瑞典'}
58760,"Augustus Richard ""Gus"" Kenworthy",男,178.0,77.0,{'美国'}
58761,Shirra Kenworthy,女,162.0,58.0,{'加拿大'}
58771,Joseph C. Keosseian,男,178.0,96.0,{'波多黎各'}
58775,"John Paul ""J. P."" Kepka",男,172.0,79.0,{'美国'}
58779,Stephan Keppler,男,183.0,89.0,{'德国'}
58780,Birgit Keppler-Stein,女,165.0,58.0,{'德国'}
58789,Aleksandr Sergeyevich Kerchenko,男,171.0,72.0,{'俄罗斯'}
58792,Aleksandrs Kers,男,178.0,86.0,{'拉脱维亚'}
58814,Bibija Kerla,女,183.0,73.0,{'塞尔维亚'}
58818,Romy Kermer (-Oesterreich),女,164.0,50.0,{'德国'}
58827,Terry James Kern,男,NAN,NAN,{'美国'}
58829,Bruno Kernen,男,180.0,88.0,{'瑞士'}
58841,Errol Kerr,男,175.0,95.0,{'牙买加'}
58850,John Alastair Kerr,男,172.0,65.0,{'英国'}
58855,Sinead Houston Kerr,女,167.0,54.0,{'英国'}
58858,Nancy Ann Kerrigan (-Solomon),女,162.0,52.0,{'美国'}
58860,Brendan Kerry,男,170.0,NAN,{'澳大利亚'}
58869,Devon Kershaw,男,178.0,72.0,{'加拿大'}
58873,Alojz Kertajn,男,167.0,64.0,{'塞尔维亚'}
58874,Robert Kertajn,男,NAN,NAN,{'斯洛文尼亚'}
58878,Niels Kerstholt,男,180.0,76.0,{'荷兰'}
58882,Jzsef Kertsz,男,NAN,NAN,{'匈牙利'}
58883,Werner Kerth,男,175.0,84.0,{'奥地利'}
58899,Shiva Keshavan,男,183.0,85.0,"{'个人奥林匹克运动员', '印度'}"
58900,Christine Keshen,女,168.0,61.0,{'加拿大'}
58905,Mikko Keskinarkaus,男,178.0,68.0,{'芬兰'}
58906,Esa Juhani Keskinen,男,177.0,87.5,{'芬兰'}
58911,Kaija-Liisa Keskivitikka,女,172.0,68.0,{'芬兰'}
58914,Ryan James Kesler,男,188.0,92.0,{'美国'}
58915,"Ursula ""Uschi"" Keler (-Keszler)",女,168.0,47.0,{'德国'}
58917,Inga Kesper (-Schneider),女,180.0,70.0,{'德国'}
58919,Amanda Kessel,女,165.0,64.0,{'美国'}
58922,"Philip Joseph ""Phil"" Kessel, Jr.",男,183.0,92.0,{'美国'}
58928,"Karl ""Charles"" Kessler",男,NAN,NAN,{'瑞士'}
58929,Dino Kessler,男,183.0,89.0,{'瑞士'}
58931,Herbert N. Kessler,男,NAN,NAN,{'瑞士'}
58932,"Jeanette Anne Kessler (-Oddie,-Riddell)",女,NAN,NAN,{'英国'}
58935,Karin Kessow (-Drbal),女,161.0,57.0,{'德国'}
58940,Ueli Kestenholz,男,180.0,79.0,{'瑞士'}
58946,Andrea Keszler,女,173.0,63.0,{'匈牙利'}
58949,Szvetlana Keszthelyi (Pupiscseva-),女,172.0,65.0,{'匈牙利'}
58957,Mano Ketenzhiev,男,NAN,NAN,{'保加利亚'}
58962,Veli-Pekka Ketola,男,187.0,108.0,{'芬兰'}
58969,Jari Markus Ketterer,男,180.0,78.0,{'芬兰'}
58975,Riikka Elina Kettunen (-Jrvinen),女,163.0,52.0,{'芬兰'}
58977,Outi Petra Maria Kettunen,女,168.0,53.0,{'芬兰'}
58978,Atje Keulen-Deelstra,女,168.0,60.0,{'荷兰'}
58979,"Michael Vincent ""Mike"" Keuler",男,NAN,NAN,{'美国'}
58984,Carole Maxine Keyes,女,165.0,62.0,{'加拿大'}
58987,Ghassan Joseph Keyrouz,男,174.0,72.0,{'黎巴嫩'}
58988,Jean Keyrouz,男,NAN,NAN,{'黎巴嫩'}
58989,Raymond Keyrouz,男,NAN,NAN,{'黎巴嫩'}
59002,Maja Kezele,女,169.0,60.0,{'克罗地亚'}
59011,Muzakhid Makhiyanovich Khabibulin,男,177.0,NAN,{'俄罗斯'}
59012,Nikolay Ivanovich Khabibulin,男,186.0,88.0,{'俄罗斯'}
59016,Edmond Khachatryan,男,165.0,83.0,{'亚美尼亚'}
59018,Kristine Khachatryan,女,160.0,55.0,{'亚美尼亚'}
59028,"Jayaram ""Jay"" Khadka",男,170.0,60.0,{'尼泊尔'}
59033,Mitko Khadzhiev,男,168.0,68.0,{'保加利亚'}
59073,Jean Khalil,男,NAN,NAN,{'黎巴嫩'}
59076,Nabil Khalil,男,NAN,NAN,{'黎巴嫩'}
59101,Marina Khalturina,女,162.0,48.0,{'哈萨克斯坦'}
59108,Artur Iskandarovich Khamidulin,男,172.0,62.0,{'俄罗斯'}
59119,Dmitry Vladimirovich Khamkin,男,186.0,80.0,{'俄罗斯'}
59194,Yury Aleksandrovich Kharchenko,男,178.0,82.0,{'俄罗斯'}
59197,Aleksandr Yevgenyevich Kharitonov,男,172.0,79.0,{'俄罗斯'}
59198,Pavel Sergeyevich Kharitonov,男,178.0,77.0,{'俄罗斯'}
59205,Yuliya Kharkivska,女,172.0,63.0,{'乌克兰'}
59208,Valery Borisovich Kharlamov,男,173.0,79.0,{'俄罗斯'}
59238,Aleksey Aleksandrovich Khatylyov,男,178.0,63.0,{'白俄罗斯'}
59249,Markos Khatzikyriakis,男,180.0,83.0,{'希腊'}
59267,Ilmir Rizatovich Khazetdinov,男,181.0,67.0,{'俄罗斯'}
59268,Irina Viktorovna Khazova (Artyomova-),女,170.0,61.0,{'俄罗斯'}
59281,Mehdi-Selim Khelifi,男,170.0,65.0,{'阿尔及利亚'}
59312,Sergey Anatolyevich Khlebnikov,男,182.0,90.0,{'俄罗斯'}
59318,Nikolay Pavlovich Khlystov,男,NAN,NAN,{'俄罗斯'}
59320,Tatyana Khlyzova,女,164.0,58.0,{'哈萨克斯坦'}
59327,Oleg Vladimirovich Khmyl,男,182.0,85.0,{'白俄罗斯'}
59328,Yury Alekseyevich Khmylyov,男,185.0,86.0,{'俄罗斯'}
59354,Yana Vadimovna Khokhlova,女,155.0,41.0,{'俄罗斯'}
59355,Igor Viktorovich Khokhryakov,男,176.0,67.0,{'白俄罗斯'}
59366,Alyona Andreyevna Khomich,女,168.0,53.0,{'俄罗斯'}
59368,Andrey Valentinovich Khomutov,男,176.0,80.0,{'俄罗斯'}
59379,Nataliya Vladimirovna Khoreva,女,168.0,95.0,{'俄罗斯'}
59384,Aleksandr Viktorovich Khoroshilov,男,182.0,80.0,{'俄罗斯'}
59406,Nikolay Nikolayevich Khrenkov,男,185.0,95.0,{'俄罗斯'}
59416,Theodoros Khristodoulou,男,178.0,72.0,{'塞浦路斯'}
59420,Stavros Khristoforidis,男,176.0,78.0,{'希腊'}
59428,Marinos Khristopoulos,男,NAN,NAN,{'希腊'}
59471,Yelena Vladimirovna Khrustalyova,女,162.0,53.0,"{'哈萨克斯坦', '白俄罗斯'}"
59479,Dmytro Ivanovych Khrystych,男,186.0,94.0,{'乌克兰'}
59483,Martin Iosifovich Khuber,男,180.0,85.0,{'哈萨克斯坦'}
59498,Khrelbaataryn Khash-Erdene,男,178.0,66.0,{'蒙古'}
59509,Ilvir Ildarovich Khuzin,男,190.0,94.0,{'俄罗斯'}
59514,Oksana Yurivna Khvostenko,女,167.0,60.0,{'乌克兰'}
59522,Lotfollah Kia Shemshaki,男,172.0,73.0,{'伊朗'}
59523,Mohammad Hadj Kia Shemshaki,男,NAN,NAN,{'伊朗'}
59528,Aleksandr Vladimirovich Kibalko,男,183.0,85.0,{'俄罗斯'}
59535,Oskars ibermanis,男,186.0,95.0,{'拉脱维亚'}
59544,Ahmet Kbl,男,142.0,54.0,{'土耳其'}
59562,Yoshinari Kida,男,158.0,52.0,{'日本'}
59567,"William Winston ""Billy"" Kidd",男,174.0,75.0,{'美国'}
59572,Trevor Kidd,男,187.0,84.0,{'加拿大'}
59575,Akiyuki Kido,男,173.0,73.0,{'日本'}
59582,Mariusz Waldemar Kieca,男,178.0,83.0,{'波兰'}
59590,Severin Kiefer,男,182.0,75.0,{'奥地利'}
59602,Marina Kiehl,女,164.0,62.0,{'德国'}
59612,Marina Kielmann,女,172.0,59.0,{'德国'}
59616,Werner Kiem,男,NAN,NAN,{'意大利'}
59617,"Nenna Antoinet ""Nannet"" Kiemel-Karenbeld",女,175.0,69.0,{'荷兰'}
59619,Torsten Kienass,男,182.0,80.0,{'德国'}
59620,Peter Kienast,男,NAN,NAN,{'奥地利'}
59622,Ren Kiener,男,174.0,74.0,{'瑞士'}
59632,Paul Kiernan,男,177.0,95.0,{'爱尔兰'}
59633,Sanna Maiju Kiero (-Nppi),女,NAN,61.0,{'芬兰'}
59638,Herbert Kiesel,男,172.0,68.0,{'瑞士'}
59644,Udo Kieling,男,180.0,81.0,{'德国'}
59650,"Zofia Kiepiska (-Topr, -Huciaska)",女,161.0,50.0,{'波兰'}
59662,Ryuichi Kihara,男,175.0,NAN,{'日本'}
59664,Mats Bernhard Kihlstrm,男,185.0,90.0,{'瑞典'}
59667,Markku Kalevi Kiimalainen,男,182.0,76.5,{'芬兰'}
59668,Satu Hannele Kiipeli,女,174.0,72.0,{'芬兰'}
59670,Kalle Markus Kiiskinen,男,186.0,84.0,{'芬兰'}
59671,Risto Taneli Kiiskinen,男,180.0,75.0,{'芬兰'}
59682,Ayaka Kikuchi,女,169.0,60.0,{'日本'}
59688,Sadao Kikuchi,男,168.0,65.0,{'日本'}
59690,Tsusumisa Kikuchi,男,167.0,65.0,{'日本'}
59698,Tadeusz Wadysaw Kilanowicz,男,172.0,72.0,{'波兰'}
59701,Andrea Kilbourne (-Hill),女,167.0,79.0,{'美国'}
59702,"Joseph William ""Joey"" Kilburn",男,NAN,NAN,{'加拿大'}
59706,Peter Andreas Kildal,男,190.0,100.0,{'挪威'}
59708,Aleksander Aamodt Kilde,男,181.0,90.0,{'挪威'}
59710,Mike Kildevld,男,187.0,77.0,{'丹麦'}
59711,Lindsey Caroline Kildow-Vonn,女,178.0,75.0,{'美国'}
59717,Hanns Kilian,男,173.0,NAN,{'德国'}
59720,Jans Kilin,男,NAN,NAN,{'匈牙利'}
59727,"Marika Kilius (-Zahn, -Schfer)",女,168.0,51.0,{'德国'}
59740,Graeme Killick,男,178.0,70.0,{'加拿大'}
59745,Jean-Claude Killy,男,178.0,75.0,{'法国'}
59747,"Gerald Walsh ""Gerry"" Kilmartin",男,NAN,NAN,{'美国'}
59748,Ben Kilner,男,176.0,73.0,{'英国'}
59750,"John ""Jack"" Kilpatrick",男,178.0,71.0,{'英国'}
59751,Erkki Tapio Kilpinen,男,179.0,74.0,{'芬兰'}
59752,Raimo Olavi Kilpi,男,179.0,73.0,{'芬兰'}
59753,Anna Kilponen,女,169.0,74.0,{'芬兰'}
59754,Markus Daniel Kilsgaard,男,185.0,90.0,{'丹麦'}
59756,"William Bradley ""Brad"" Kiltz",男,NAN,NAN,{'美属萨摩亚'}
59758,Kim A-Lang,女,168.0,53.0,{'韩国'}
59763,Kim Bo-Nam,男,173.0,67.0,{'韩国'}
59765,Kim Bo-Reum,女,163.0,58.0,{'韩国'}
59769,Kim Bok-Soon,女,163.0,58.0,{'朝鲜'}
59778,Kim Bong-Za,女,160.0,58.0,{'朝鲜'}
59789,Kim Chang-Hae,女,NAN,NAN,{'朝鲜'}
59799,Kim Cheol-Min,男,172.0,62.0,{'韩国'}
59801,Kim Cheol-Su,男,175.0,75.0,{'韩国'}
59809,Kim Chol-Ryong,男,NAN,NAN,{'朝鲜'}
59812,Kim Choon-Bong,男,167.0,69.0,{'朝鲜'}
59815,Kim Chun-Gi,男,176.0,74.0,{'韩国'}
59818,Kim Chun-Hwa,女,NAN,NAN,{'朝鲜'}
59822,Kim Chun-Wol,女,NAN,NAN,{'朝鲜'}
59837,Kim Dong-Baek,男,NAN,NAN,{'韩国'}
59842,Kim Dong-Hwan,男,NAN,NAN,{'韩国'}
59843,Kim Dong-Hyeon,男,181.0,90.0,{'韩国'}
59844,Kim Dong-Hyeon,男,184.0,100.0,{'韩国'}
59850,Kim Dong-Seong,男,172.0,67.0,{'韩国'}
59876,Kim Gi-Hun,男,172.0,63.0,{'韩国'}
59887,Kim Gwan-Gyu,男,NAN,NAN,{'韩国'}
59892,Kim Gwang-Ho,男,NAN,NAN,{'朝鲜'}
59896,Kim Gwang-Jin,男,180.0,72.0,{'韩国'}
59904,Kim Gwi-Jin,女,165.0,62.0,{'韩国'}
59914,Kim Gyeong-Hoe,女,NAN,NAN,{'韩国'}
59917,Kim Gyeong-Hyeon,男,179.0,98.0,{'韩国'}
59929,Kim Ha-Yun,男,NAN,NAN,{'韩国'}
59930,Kim Hae-Jin,女,162.0,NAN,{'韩国'}
59934,Kim Hae-Sung,女,160.0,45.0,{'韩国'}
59941,Kim Heung-Soo,男,NAN,NAN,{'韩国'}
59945,Kim Ho-Jun,男,176.0,62.0,{'韩国'}
59959,Kim Hwang-Hyun,男,176.0,70.0,{'朝鲜'}
59963,Kim Hye-Gyeong,女,165.0,59.0,{'韩国'}
59970,Kim Hye-Suk,女,NAN,NAN,{'韩国'}
59974,Kim Hyeon-Gi,男,174.0,62.0,{'韩国'}
59985,Kim Hyeon-Yeong,女,167.0,56.0,{'韩国'}
59986,Kim Hyeong-Cheol,男,175.0,72.0,{'韩国'}
59991,Hyo-Jung Kim,女,165.0,55.0,{'美国'}
60012,Kim Ja-Youn,女,164.0,56.0,{'韩国'}
60038,Kim Jeong-Su,男,170.0,75.0,{'韩国'}
60046,Kim Ji-Seon,女,155.0,NAN,{'韩国'}
60051,Kim Jin-Hae,男,170.0,66.0,{'韩国'}
60059,Kim Jin-Su,男,182.0,73.0,{'韩国'}
60078,Kim Jong-Hui,女,160.0,60.0,{'朝鲜'}
60091,Kim Jong-Sun,男,NAN,NAN,{'韩国'}
60093,Kim Ju-Hyeon,女,165.0,55.0,{'韩国'}
60098,Kim Jun-Ho,男,NAN,NAN,{'韩国'}
60107,Kim Ko-Am,男,165.0,64.0,{'朝鲜'}
60117,Kim Kwang-Rae,男,NAN,NAN,{'韩国'}
60144,Kim Min-Gyu,男,177.0,74.0,{'韩国'}
60148,Kim Min-Jeong,女,160.0,48.0,{'韩国'}
60173,Kim Myung-Ja,女,163.0,62.0,{'朝鲜'}
60181,Kim Nam-Young,男,NAN,NAN,{'韩国'}
60185,Kim Ok-Hui,女,159.0,59.0,{'朝鲜'}
60189,Kim Ok-Soon,女,170.0,64.0,{'朝鲜'}
60201,Kim Sang-Gyeom,男,182.0,88.0,{'韩国'}
60215,Kim Seon-Ju,女,156.0,53.0,{'韩国'}
60216,Kim Seon-Ok,女,166.0,62.0,{'韩国'}
60228,Kim Seong-Il,男,174.0,60.0,{'韩国'}
60244,Kim Sik,男,184.0,100.0,{'韩国'}
60248,Kim So-Hui,女,165.0,54.0,{'韩国'}
60249,Kim So-Hui,女,165.0,65.0,{'韩国'}
60257,Kim Song-Hui,男,NAN,NAN,{'朝鲜'}
60261,Kim Song-Soon,女,158.0,63.0,{'朝鲜'}
60262,Kim Song-Suk,女,NAN,NAN,{'朝鲜'}
60289,Kim Tae-Yun,男,178.0,75.0,{'韩国'}
60293,Kim U-Seong,男,172.0,78.0,{'韩国'}
60300,Kim Un-Ji,女,166.0,NAN,{'韩国'}
60314,Kim Woon-Ki,男,NAN,NAN,{'韩国'}
60330,Kim Yeong-Hui,女,164.0,56.0,{'韩国'}
60367,Kim Yong-Suk,女,150.0,48.0,{'朝鲜'}
60368,Kim Yong-Woon,男,NAN,NAN,{'韩国'}
60369,Kim Young-Ok,女,NAN,NAN,{'韩国'}
60372,Yu-Na Kim,女,165.0,47.0,{'韩国'}
60373,Kim Yu-Rim,女,166.0,57.0,{'韩国'}
60382,Kim Yun-Jae,男,168.0,61.0,{'韩国'}
60383,Kim Yun-Man,男,174.0,72.0,{'韩国'}
60384,Kim Yun-Mi,女,160.0,48.0,{'韩国'}
60388,Kim Zin-Hook,男,169.0,63.0,{'朝鲜'}
60417,Kiminobu Kimura,男,180.0,85.0,{'日本'}
60432,Seien Kin,男,NAN,NAN,{'日本'}
60435,"Arthur James ""Arturo"" Kinch Barton",男,NAN,NAN,{'哥斯达黎加'}
60448,Jan Runar Kinder,男,178.0,79.0,{'挪威'}
60454,Wolfgang Kindl,男,166.0,78.0,{'奥地利'}
60455,Hermann Kindle,男,NAN,NAN,{'列支敦士登'}
60456,Jolanda Kindle (-Vogt),女,165.0,60.0,{'列支敦士登'}
60457,Silvan Kindle,男,NAN,NAN,{'列支敦士登'}
60462,Jri Kindschi,男,180.0,79.0,{'瑞士'}
60463,Anna Olga Kindy,女,172.0,60.0,{'加拿大'}
60468,"Bradley Mitchell ""Brad"" King",男,185.0,81.0,{'加拿大'}
60471,Clark David King,男,183.0,69.0,{'美国'}
60476,David Steven King,男,184.0,74.0,{'英国'}
60489,"Kathryn ""Katie"" King",女,175.0,77.0,{'美国'}
60491,Kristin King,女,162.0,61.0,{'美国'}
60505,Suzanne King,女,165.0,56.0,{'美国'}
60509,Trevor King,男,185.0,78.0,{'英国'}
60522,Gina Kingsbury,女,173.0,62.0,{'加拿大'}
60524,Mikal Kingsbury,男,174.0,68.0,{'加拿大'}
60535,Georg Kink,男,175.0,76.0,{'德国'}
60539,Arvo Ilkka Kinnari,男,173.0,72.0,{'芬兰'}
60553,Kozue Kinoshita,男,NAN,NAN,{'日本'}
60555,Masaichi Kinoshita,男,165.0,56.0,{'日本'}
60556,Shoichi Kinoshita,男,165.0,56.0,{'日本'}
60562,Christa Kinshofer-Gthlein (-Rembeck),女,172.0,56.0,{'德国'}
60579,Sandra Kinza,女,182.0,69.0,{'德国'}
60621,Marko Kristian Kiprusoff,男,184.0,88.5,{'芬兰'}
60622,Miikka Sakari Kiprusoff,男,185.0,85.0,{'芬兰'}
60631,Jnis ipurs,男,178.0,86.0,{'俄罗斯'}
60639,Ede Kirly,男,NAN,NAN,{'匈牙利'}
60644,Arttu Mikael Kiramo,男,173.0,72.0,{'芬兰'}
60650,Karlos K. Kirby,男,180.0,82.0,{'美国'}
60651,Peter Murray Kirby,男,NAN,NAN,{'加拿大'}
60658,Klaus Kirchbaumer,男,176.0,72.0,{'奥地利'}
60659,Christian Kirchberger,男,NAN,NAN,{'奥地利'}
60661,Bjrn Kircheisen,男,183.0,69.0,{'德国'}
60667,Maria Kirchgasser-Pichler,女,164.0,68.0,{'奥地利'}
60668,Michaela Kirchgasser,女,169.0,62.0,{'奥地利'}
60674,"Elisabeth ""Lisi"" Kirchler (-Riml)",女,168.0,65.0,{'奥地利'}
60679,Andreas Kirchner,男,190.0,100.0,{'德国'}
60680,Herbert Kirchner,男,182.0,72.0,{'德国'}
60682,Mark Kirchner,男,178.0,68.0,{'德国'}
60690,Aleksey Ivanovich Kireyev,男,189.0,100.0,{'俄罗斯'}
60697,Andrey Aleksandrovich Kirillov,男,180.0,70.0,{'俄罗斯'}
60706,Valery Viktorovich Kiriyenko,男,170.0,65.0,{'俄罗斯'}
60708,Eino Einari Kirjonen,男,164.0,64.0,{'芬兰'}
60735,Mikal Kirkholt,男,NAN,NAN,{'挪威'}
60742,Mariya Kirkova,女,165.0,59.0,{'保加利亚'}
60753,Rosana Kiroska,女,173.0,62.0,{'马其顿'}
60763,"John Joseph ""Jack"" Kirrane, Jr.",男,177.0,77.0,{'美国'}
60776,Falko Kirsten,男,168.0,58.0,{'德国'}
60782,Harri Tapani Kirvesniemi,男,183.0,74.0,{'芬兰'}
60783,Marja-Liisa Kirvesniemi-Hmlinen,女,176.0,68.5,{'芬兰'}
60786,Borislav Kiryakov,男,172.0,72.0,{'保加利亚'}
60792,Andriy Myronovych Kis,男,186.0,92.0,{'乌克兰'}
60805,Nikolay Fyodorovich Kiselyov,男,167.0,NAN,{'俄罗斯'}
60811,Andr Kiser,男,182.0,84.0,{'瑞士'}
60813,Ilse Kishauer (-Gaste),女,NAN,NAN,{'德国'}
60869,"Cornelia ""Conny"" Kissling (-Lehmann)",女,170.0,58.0,{'瑞士'}
